state_name,state_family,n_qutrits,class_name,candidate_name,is_valid,uses_old_codespace_only,avg_codeword_entanglement,overlap_with_old_codespace,best_depth,mean_depth,std_depth,best_size,mean_size,best_two_qubit_gate_count,mean_two_qubit_gate_count,num_qubits,best_count_ops,n_transpile_runs,successful_trials,failed_trials,status,error_message,approx_ref_depth,approx_ref_two_qubit_gate_count,approx_status,approx_error_message,fid085_best_approx_degree,fid085_best_fidelity,fid085_best_depth,fid085_best_two_qubit_gate_count,fid090_best_approx_degree,fid090_best_fidelity,fid090_best_depth,fid090_best_two_qubit_gate_count,fid095_best_approx_degree,fid095_best_fidelity,fid095_best_depth,fid095_best_two_qubit_gate_count,suite_name,is_baseline_reference,is_trivial_identity,is_baseline_equivalent,skip_reason,pipeline_stage
<<<<<<< HEAD
path4,path,4,product,U_Z__V_H,True,False,0.0,0.833333,78.0,78.8,0.98,243.0,243.0,57.0,57.0,128.0,"{'rz': 80, 'sx': 62, 'rx': 44, 'cz': 33, 'rzz': 24, 'barrier': 8}",5,5,0,ok,,28.0,24.0,ok,,0.96,0.881565516261,25.0,20.0,0.99,0.987833544029,25.0,20.0,0.99,0.987833544029,25.0,20.0,custom_states,False,False,False,,
path4,path,4,product,U_H__V_H,True,False,0.0,0.75,80.0,80.0,0.0,251.0,251.0,57.0,57.0,128.0,"{'rz': 84, 'sx': 62, 'rx': 48, 'cz': 33, 'rzz': 24, 'barrier': 8}",5,5,0,ok,,28.0,24.0,ok,,0.95,0.967364800501,24.0,20.0,0.95,0.967364800501,24.0,20.0,0.95,0.967364800501,24.0,20.0,custom_states,False,False,False,,
path4,path,4,monomial_full,sup013_P102_ph110,True,False,0.0,0.666667,79.0,80.8,1.47,235.0,243.0,61.0,61.0,128.0,"{'rz': 68, 'sx': 62, 'rx': 44, 'cz': 37, 'rzz': 24, 'barrier': 8}",5,5,0,ok,,28.0,28.0,ok,,0.95,0.881565516261,25.0,24.0,0.99,0.987833544029,25.0,24.0,0.99,0.987833544029,25.0,24.0,custom_states,False,False,False,,
path4,path,4,monomial_full,sup013_P102_ph220,True,False,0.0,0.666667,79.0,81.4,1.96,239.0,244.8,61.0,61.0,128.0,"{'rz': 72, 'sx': 62, 'rx': 44, 'cz': 37, 'rzz': 24, 'barrier': 8}",5,5,0,ok,,28.0,28.0,ok,,0.95,0.881565516261,25.0,24.0,0.99,0.987833544029,25.0,24.0,0.99,0.987833544029,25.0,24.0,custom_states,False,False,False,,
path4,path,4,monomial_full,sup023_P201_ph122,True,False,0.0,0.666667,79.0,81.4,1.96,239.0,244.8,61.0,61.0,128.0,"{'rz': 72, 'sx': 62, 'rx': 44, 'cz': 37, 'rzz': 24, 'barrier': 8}",5,5,0,ok,,28.0,28.0,ok,,0.95,0.881565516261,25.0,24.0,0.99,0.987833544029,25.0,24.0,0.99,0.987833544029,25.0,24.0,custom_states,False,False,False,,
path4,path,4,monomial_full,sup023_P201_ph211,True,False,0.0,0.666667,79.0,81.4,1.96,239.0,244.8,61.0,61.0,128.0,"{'rz': 72, 'sx': 62, 'rx': 44, 'cz': 37, 'rzz': 24, 'barrier': 8}",5,5,0,ok,,28.0,28.0,ok,,0.95,0.881565516261,25.0,24.0,0.99,0.987833544029,25.0,24.0,0.99,0.987833544029,25.0,24.0,custom_states,False,False,False,,
path4,path,4,product,U_Z__V_X,True,False,0.0,0.666667,79.0,80.2,0.98,239.0,242.6,61.0,61.0,128.0,"{'rz': 72, 'sx': 62, 'rx': 44, 'cz': 37, 'rzz': 24, 'barrier': 8}",5,5,0,ok,,28.0,28.0,ok,,0.95,0.881565516261,25.0,24.0,0.99,0.987833544029,25.0,24.0,0.99,0.987833544029,25.0,24.0,custom_states,False,False,False,,
path4,path,4,monomial_full,sup023_P201_ph012,True,False,0.0,0.666667,79.0,81.4,1.96,243.0,246.6,61.0,61.0,128.0,"{'rz': 76, 'sx': 62, 'rx': 44, 'cz': 37, 'rzz': 24, 'barrier': 8}",5,5,0,ok,,28.0,28.0,ok,,0.99,0.933545181601,25.0,24.0,0.99,0.933545181601,25.0,24.0,,,,,custom_states,False,False,False,,
path4,path,4,monomial_full,sup023_P201_ph101,True,False,0.0,0.666667,79.0,81.4,1.96,243.0,246.6,61.0,61.0,128.0,"{'rz': 76, 'sx': 62, 'rx': 44, 'cz': 37, 'rzz': 24, 'barrier': 8}",5,5,0,ok,,28.0,28.0,ok,,0.95,0.881565516261,25.0,24.0,0.99,0.987833544029,25.0,24.0,0.99,0.987833544029,25.0,24.0,custom_states,False,False,False,,
path4,path,4,monomial_full,sup023_P201_ph220,True,False,0.0,0.666667,79.0,80.8,1.47,243.0,244.4,61.0,61.0,128.0,"{'rz': 76, 'sx': 62, 'rx': 44, 'cz': 37, 'rzz': 24, 'barrier': 8}",5,5,0,ok,,28.0,28.0,ok,,0.96,0.881565516261,25.0,24.0,0.99,0.987833544029,25.0,24.0,0.99,0.987833544029,25.0,24.0,custom_states,False,False,False,,
path4,path,4,monomial_full,sup023_P021_ph000,True,False,0.0,0.666667,79.0,82.0,2.45,247.0,247.8,61.0,61.0,128.0,"{'rz': 76, 'sx': 62, 'rx': 48, 'cz': 37, 'rzz': 24, 'barrier': 8}",5,5,0,ok,,29.0,28.0,ok,,0.98,0.881565516261,26.0,24.0,0.99,0.987833544029,26.0,24.0,0.99,0.987833544029,26.0,24.0,custom_states,False,False,False,,
path4,path,4,monomial_full,sup023_P021_ph102,True,False,0.0,0.666667,79.0,82.0,2.45,247.0,250.6,61.0,61.0,128.0,"{'rz': 76, 'sx': 62, 'rx': 48, 'cz': 37, 'rzz': 24, 'barrier': 8}",5,5,0,ok,,29.0,28.0,ok,,0.95,0.906001300565,26.0,24.0,0.95,0.906001300565,26.0,24.0,0.99,0.962296096077,26.0,24.0,custom_states,False,False,False,,
path4,path,4,monomial_full,sup023_P021_ph201,True,False,0.0,0.666667,79.0,82.0,2.45,247.0,250.6,61.0,61.0,128.0,"{'rz': 76, 'sx': 62, 'rx': 48, 'cz': 37, 'rzz': 24, 'barrier': 8}",5,5,0,ok,,29.0,28.0,ok,,0.99,0.987833544029,26.0,24.0,0.99,0.987833544029,26.0,24.0,0.99,0.987833544029,26.0,24.0,custom_states,False,False,False,,
path4,path,4,monomial_full,sup023_P021_ph212,True,False,0.0,0.666667,79.0,82.0,2.45,247.0,250.6,61.0,61.0,128.0,"{'rz': 76, 'sx': 62, 'rx': 48, 'cz': 37, 'rzz': 24, 'barrier': 8}",5,5,0,ok,,29.0,28.0,ok,,0.98,0.881565516261,26.0,24.0,0.99,0.987833544029,26.0,24.0,0.99,0.987833544029,26.0,24.0,custom_states,False,False,False,,
path4,path,4,monomial_full,sup023_P021_ph220,True,False,0.0,0.666667,79.0,82.0,2.45,247.0,247.8,61.0,61.0,128.0,"{'rz': 76, 'sx': 62, 'rx': 48, 'cz': 37, 'rzz': 24, 'barrier': 8}",5,5,0,ok,,29.0,28.0,ok,,0.96,0.881565516261,26.0,24.0,0.99,0.987833544029,26.0,24.0,0.99,0.987833544029,26.0,24.0,custom_states,False,False,False,,
path4,path,4,monomial_full,sup023_P201_ph021,True,False,0.0,0.666667,79.0,80.8,1.47,247.0,246.0,61.0,61.0,128.0,"{'rz': 80, 'sx': 62, 'rx': 44, 'cz': 37, 'rzz': 24, 'barrier': 8}",5,5,0,ok,,29.0,28.0,ok,,0.95,0.881565516261,26.0,24.0,0.99,0.987833544029,26.0,24.0,0.99,0.987833544029,26.0,24.0,custom_states,False,False,False,,
path4,path,4,monomial_full,sup013_P102_ph202,True,False,0.0,0.666667,80.0,81.8,1.47,239.0,247.0,61.0,61.0,128.0,"{'rz': 72, 'sx': 62, 'rx': 44, 'cz': 37, 'rzz': 24, 'barrier': 8}",5,5,0,ok,,29.0,28.0,ok,,0.95,0.881565516261,26.0,24.0,0.99,0.987833544029,26.0,24.0,0.99,0.987833544029,26.0,24.0,custom_states,False,False,False,,
path4,path,4,monomial_full,sup013_P012_ph110,True,False,0.0,0.666667,80.0,81.8,1.47,243.0,248.8,61.0,61.0,128.0,"{'rz': 72, 'sx': 62, 'rx': 48, 'cz': 37, 'rzz': 24, 'barrier': 8}",5,5,0,ok,,29.0,28.0,ok,,0.95,0.881565516261,26.0,24.0,0.99,0.987833544029,26.0,24.0,0.99,0.987833544029,26.0,24.0,custom_states,False,False,False,,
=======
path4,path,4,monomial_full,sup012_P012_ph101,True,True,0.0,1.0,77.0,77.4,0.49,231.0,232.8,57.0,57.0,128.0,"{'rz': 72, 'sx': 62, 'rx': 40, 'cz': 33, 'rzz': 24, 'barrier': 8}",5,5,0,ok,,26.0,24.0,ok,,0.95,0.921577429336,23.0,20.0,0.95,0.921577429336,23.0,20.0,0.99,0.987833544029,23.0,20.0,custom_states,False,False,False,,
path4,path,4,monomial_full,sup012_P012_ph110,True,True,0.0,1.0,77.0,77.6,0.49,231.0,233.2,57.0,57.0,128.0,"{'rz': 72, 'sx': 62, 'rx': 40, 'cz': 33, 'rzz': 24, 'barrier': 8}",5,5,0,ok,,26.0,24.0,ok,,0.95,0.987833544029,23.0,20.0,0.95,0.987833544029,23.0,20.0,0.95,0.987833544029,23.0,20.0,custom_states,False,False,False,,
path4,path,4,monomial_full,sup012_P012_ph202,True,True,0.0,1.0,77.0,77.4,0.49,231.0,232.8,57.0,57.0,128.0,"{'rz': 72, 'sx': 62, 'rx': 40, 'cz': 33, 'rzz': 24, 'barrier': 8}",5,5,0,ok,,26.0,24.0,ok,,0.95,0.946673107426,23.0,20.0,0.95,0.946673107426,23.0,20.0,,,,,custom_states,False,False,False,,
path4,path,4,monomial_full,sup012_P012_ph220,True,True,0.0,1.0,77.0,77.6,0.49,231.0,233.2,57.0,57.0,128.0,"{'rz': 72, 'sx': 62, 'rx': 40, 'cz': 33, 'rzz': 24, 'barrier': 8}",5,5,0,ok,,26.0,24.0,ok,,0.95,0.987833544029,23.0,20.0,0.95,0.987833544029,23.0,20.0,0.95,0.987833544029,23.0,20.0,custom_states,False,False,False,,
path4,path,4,monomial_full,sup012_P012_ph012,True,True,0.0,1.0,78.0,78.0,0.0,235.0,235.0,57.0,57.0,128.0,"{'rz': 76, 'sx': 62, 'rx': 40, 'cz': 33, 'rzz': 24, 'barrier': 8}",5,5,0,ok,,26.0,24.0,ok,,0.99,0.987833544029,23.0,20.0,0.99,0.987833544029,23.0,20.0,0.99,0.987833544029,23.0,20.0,custom_states,False,False,False,,
path4,path,4,monomial_full,sup012_P012_ph021,True,True,0.0,1.0,78.0,78.0,0.0,235.0,235.0,57.0,57.0,128.0,"{'rz': 76, 'sx': 62, 'rx': 40, 'cz': 33, 'rzz': 24, 'barrier': 8}",5,5,0,ok,,26.0,24.0,ok,,0.95,0.987833544029,23.0,20.0,0.95,0.987833544029,23.0,20.0,0.95,0.987833544029,23.0,20.0,custom_states,False,False,False,,
path4,path,4,monomial_full,sup012_P012_ph122,True,True,0.0,1.0,78.0,78.0,0.0,235.0,235.0,57.0,57.0,128.0,"{'rz': 76, 'sx': 62, 'rx': 40, 'cz': 33, 'rzz': 24, 'barrier': 8}",5,5,0,ok,,26.0,24.0,ok,,0.95,0.935556492516,23.0,20.0,0.95,0.935556492516,23.0,20.0,0.99,0.987833544029,23.0,20.0,custom_states,False,False,False,,
path4,path,4,monomial_full,sup012_P012_ph211,True,True,0.0,1.0,78.0,78.0,0.0,235.0,235.0,57.0,57.0,128.0,"{'rz': 76, 'sx': 62, 'rx': 40, 'cz': 33, 'rzz': 24, 'barrier': 8}",5,5,0,ok,,26.0,24.0,ok,,0.95,0.987833544029,23.0,20.0,0.95,0.987833544029,23.0,20.0,0.95,0.987833544029,23.0,20.0,custom_states,False,False,False,,
path4,path,4,product,U_Z__V_Z,True,True,0.0,1.0,78.0,78.0,0.0,235.0,235.0,57.0,57.0,128.0,"{'rz': 76, 'sx': 62, 'rx': 40, 'cz': 33, 'rzz': 24, 'barrier': 8}",5,5,0,ok,,26.0,24.0,ok,,0.95,0.987833544029,23.0,20.0,0.95,0.987833544029,23.0,20.0,0.95,0.987833544029,23.0,20.0,custom_states,False,False,False,,
path4,path,4,product,U_SX__V_SXdg,True,False,0.0,0.75,78.0,78.0,0.0,239.0,239.0,57.0,57.0,128.0,"{'rz': 72, 'sx': 62, 'rx': 48, 'cz': 33, 'rzz': 24, 'barrier': 8}",5,5,0,ok,,27.0,24.0,ok,,0.95,0.987833544029,24.0,20.0,0.95,0.987833544029,24.0,20.0,0.95,0.987833544029,24.0,20.0,custom_states,False,False,False,,
path4,path,4,product,U_SXdg__V_SX,True,False,0.0,0.75,78.0,78.0,0.0,239.0,239.0,57.0,57.0,128.0,"{'rz': 72, 'sx': 62, 'rx': 48, 'cz': 33, 'rzz': 24, 'barrier': 8}",5,5,0,ok,,27.0,24.0,ok,,0.95,0.987833544029,24.0,20.0,0.95,0.987833544029,24.0,20.0,0.95,0.987833544029,24.0,20.0,custom_states,False,False,False,,
path4,path,4,product,U_H__V_Z,True,False,0.0,0.833333,78.0,79.2,0.98,243.0,243.0,57.0,57.0,128.0,"{'rz': 80, 'sx': 62, 'rx': 44, 'cz': 33, 'rzz': 24, 'barrier': 8}",5,5,0,ok,,28.0,24.0,ok,,0.96,0.987833544029,25.0,20.0,0.96,0.987833544029,25.0,20.0,0.96,0.987833544029,25.0,20.0,custom_states,False,False,False,,
path4,path,4,product,U_Z__V_H,True,False,0.0,0.833333,78.0,78.8,0.98,243.0,243.0,57.0,57.0,128.0,"{'rz': 80, 'sx': 62, 'rx': 44, 'cz': 33, 'rzz': 24, 'barrier': 8}",5,5,0,ok,,28.0,24.0,ok,,0.96,0.987833544029,25.0,20.0,0.96,0.987833544029,25.0,20.0,0.96,0.987833544029,25.0,20.0,custom_states,False,False,False,,
path4,path,4,product,U_H__V_H,True,False,0.0,0.75,80.0,80.0,0.0,251.0,251.0,57.0,57.0,128.0,"{'rz': 84, 'sx': 62, 'rx': 48, 'cz': 33, 'rzz': 24, 'barrier': 8}",5,5,0,ok,,28.0,24.0,ok,,0.96,0.987833544029,25.0,20.0,0.96,0.987833544029,25.0,20.0,0.96,0.987833544029,25.0,20.0,custom_states,False,False,False,,
path4,path,4,monomial_full,sup013_P102_ph110,True,False,0.0,0.666667,79.0,80.8,1.47,235.0,243.0,61.0,61.0,128.0,"{'rz': 68, 'sx': 62, 'rx': 44, 'cz': 37, 'rzz': 24, 'barrier': 8}",5,5,0,ok,,28.0,28.0,ok,,0.95,0.987833544029,25.0,24.0,0.95,0.987833544029,25.0,24.0,0.95,0.987833544029,25.0,24.0,custom_states,False,False,False,,
path4,path,4,monomial_full,sup013_P102_ph220,True,False,0.0,0.666667,79.0,81.4,1.96,239.0,244.8,61.0,61.0,128.0,"{'rz': 72, 'sx': 62, 'rx': 44, 'cz': 37, 'rzz': 24, 'barrier': 8}",5,5,0,ok,,28.0,28.0,ok,,0.95,0.987833544029,25.0,24.0,0.95,0.987833544029,25.0,24.0,0.95,0.987833544029,25.0,24.0,custom_states,False,False,False,,
path4,path,4,monomial_full,sup023_P201_ph211,True,False,0.0,0.666667,79.0,81.4,1.96,239.0,244.8,61.0,61.0,128.0,"{'rz': 72, 'sx': 62, 'rx': 44, 'cz': 37, 'rzz': 24, 'barrier': 8}",5,5,0,ok,,28.0,28.0,ok,,0.95,0.987833544029,25.0,24.0,0.95,0.987833544029,25.0,24.0,0.95,0.987833544029,25.0,24.0,custom_states,False,False,False,,
path4,path,4,product,U_Z__V_X,True,False,0.0,0.666667,79.0,80.2,0.98,239.0,242.6,61.0,61.0,128.0,"{'rz': 72, 'sx': 62, 'rx': 44, 'cz': 37, 'rzz': 24, 'barrier': 8}",5,5,0,ok,,28.0,28.0,ok,,0.95,0.987833544029,25.0,24.0,0.95,0.987833544029,25.0,24.0,0.95,0.987833544029,25.0,24.0,custom_states,False,False,False,,
path4,path,4,monomial_full,sup023_P201_ph012,True,False,0.0,0.666667,79.0,81.4,1.96,243.0,246.6,61.0,61.0,128.0,"{'rz': 76, 'sx': 62, 'rx': 44, 'cz': 37, 'rzz': 24, 'barrier': 8}",5,5,0,ok,,28.0,28.0,ok,,0.95,0.988017451101,25.0,24.0,0.95,0.988017451101,25.0,24.0,0.95,0.988017451101,25.0,24.0,custom_states,False,False,False,,
path4,path,4,monomial_full,sup023_P201_ph101,True,False,0.0,0.666667,79.0,81.4,1.96,243.0,246.6,61.0,61.0,128.0,"{'rz': 76, 'sx': 62, 'rx': 44, 'cz': 37, 'rzz': 24, 'barrier': 8}",5,5,0,ok,,28.0,28.0,ok,,0.95,0.987833544029,25.0,24.0,0.95,0.987833544029,25.0,24.0,0.95,0.987833544029,25.0,24.0,custom_states,False,False,False,,
path4,path,4,monomial_full,sup023_P201_ph220,True,False,0.0,0.666667,79.0,80.8,1.47,243.0,244.4,61.0,61.0,128.0,"{'rz': 76, 'sx': 62, 'rx': 44, 'cz': 37, 'rzz': 24, 'barrier': 8}",5,5,0,ok,,28.0,28.0,ok,,0.95,0.987833544029,25.0,24.0,0.95,0.987833544029,25.0,24.0,0.95,0.987833544029,25.0,24.0,custom_states,False,False,False,,
path4,path,4,monomial_full,sup023_P021_ph000,True,False,0.0,0.666667,79.0,82.0,2.45,247.0,247.8,61.0,61.0,128.0,"{'rz': 76, 'sx': 62, 'rx': 48, 'cz': 37, 'rzz': 24, 'barrier': 8}",5,5,0,ok,,29.0,28.0,ok,,0.98,0.967139880379,26.0,24.0,0.98,0.967139880379,26.0,24.0,0.98,0.967139880379,26.0,24.0,custom_states,False,False,False,,
path4,path,4,monomial_full,sup023_P021_ph102,True,False,0.0,0.666667,79.0,82.0,2.45,247.0,250.6,61.0,61.0,128.0,"{'rz': 76, 'sx': 62, 'rx': 48, 'cz': 37, 'rzz': 24, 'barrier': 8}",5,5,0,ok,,29.0,28.0,ok,,0.96,0.987833544029,26.0,24.0,0.96,0.987833544029,26.0,24.0,0.96,0.987833544029,26.0,24.0,custom_states,False,False,False,,
path4,path,4,monomial_full,sup023_P021_ph201,True,False,0.0,0.666667,79.0,82.0,2.45,247.0,250.6,61.0,61.0,128.0,"{'rz': 76, 'sx': 62, 'rx': 48, 'cz': 37, 'rzz': 24, 'barrier': 8}",5,5,0,ok,,29.0,28.0,ok,,0.95,0.934791382269,26.0,24.0,0.95,0.934791382269,26.0,24.0,0.99,0.987833544029,26.0,24.0,custom_states,False,False,False,,
path4,path,4,monomial_full,sup023_P021_ph212,True,False,0.0,0.666667,79.0,82.0,2.45,247.0,250.6,61.0,61.0,128.0,"{'rz': 76, 'sx': 62, 'rx': 48, 'cz': 37, 'rzz': 24, 'barrier': 8}",5,5,0,ok,,29.0,28.0,ok,,0.96,0.987833544029,26.0,24.0,0.96,0.987833544029,26.0,24.0,0.96,0.987833544029,26.0,24.0,custom_states,False,False,False,,
path4,path,4,monomial_full,sup023_P021_ph220,True,False,0.0,0.666667,79.0,82.0,2.45,247.0,247.8,61.0,61.0,128.0,"{'rz': 76, 'sx': 62, 'rx': 48, 'cz': 37, 'rzz': 24, 'barrier': 8}",5,5,0,ok,,29.0,28.0,ok,,0.96,0.987833544029,26.0,24.0,0.96,0.987833544029,26.0,24.0,0.96,0.987833544029,26.0,24.0,custom_states,False,False,False,,
path4,path,4,monomial_full,sup023_P201_ph021,True,False,0.0,0.666667,79.0,80.8,1.47,247.0,246.0,61.0,61.0,128.0,"{'rz': 80, 'sx': 62, 'rx': 44, 'cz': 37, 'rzz': 24, 'barrier': 8}",5,5,0,ok,,29.0,28.0,ok,,0.95,0.987833544029,26.0,24.0,0.95,0.987833544029,26.0,24.0,0.95,0.987833544029,26.0,24.0,custom_states,False,False,False,,
path4,path,4,monomial_full,sup013_P102_ph202,True,False,0.0,0.666667,80.0,81.8,1.47,239.0,247.0,61.0,61.0,128.0,"{'rz': 72, 'sx': 62, 'rx': 44, 'cz': 37, 'rzz': 24, 'barrier': 8}",5,5,0,ok,,29.0,28.0,ok,,0.95,0.987833544029,26.0,24.0,0.95,0.987833544029,26.0,24.0,0.95,0.987833544029,26.0,24.0,custom_states,False,False,False,,
path4,path,4,monomial_full,sup123_P210_ph122,True,False,0.0,0.666667,80.0,81.8,1.47,239.0,247.0,61.0,61.0,128.0,"{'rz': 68, 'sx': 62, 'rx': 48, 'cz': 37, 'rzz': 24, 'barrier': 8}",5,5,0,ok,,29.0,28.0,ok,,0.95,0.987833544029,26.0,24.0,0.95,0.987833544029,26.0,24.0,0.95,0.987833544029,26.0,24.0,custom_states,False,False,False,,
path4,path,4,monomial_full,sup012_P012_ph011,True,True,0.0,1.0,80.0,81.8,1.47,243.0,246.6,61.0,61.0,128.0,"{'rz': 80, 'sx': 62, 'rx': 40, 'cz': 33, 'rzz': 28, 'barrier': 8}",5,5,0,ok,,28.0,28.0,ok,,0.96,0.987833544029,25.0,24.0,0.96,0.987833544029,25.0,24.0,0.96,0.987833544029,25.0,24.0,custom_states,False,False,False,,
>>>>>>> 56d1b97fc704db955eabb92bdd6c524f29c5bf2d
