state_name,state_family,n_qutrits,class_name,candidate_name,is_valid,uses_old_codespace_only,avg_codeword_entanglement,overlap_with_old_codespace,best_depth,mean_depth,std_depth,best_size,mean_size,best_two_qubit_gate_count,mean_two_qubit_gate_count,num_qubits,best_count_ops,n_transpile_runs,successful_trials,failed_trials,status,error_message,approx_ref_depth,approx_ref_two_qubit_gate_count,approx_status,approx_error_message,fid085_best_approx_degree,fid085_best_fidelity,fid085_best_depth,fid085_best_two_qubit_gate_count,fid090_best_approx_degree,fid090_best_fidelity,fid090_best_depth,fid090_best_two_qubit_gate_count,fid095_best_approx_degree,fid095_best_fidelity,fid095_best_depth,fid095_best_two_qubit_gate_count,suite_name,is_baseline_reference,is_trivial_identity,is_baseline_equivalent,skip_reason,pipeline_stage
path4,path,4,monomial_full,sup012_P021_ph011,True,True,0.0,1.0,88.0,89.2,0.98,307.0,309.4,69.0,69.0,128.0,"{'rz': 104, 'rx': 72, 'sx': 62, 'rzz': 36, 'cz': 33, 'barrier': 8}",5,5,0,ok,,37.0,36.0,ok,,0.97,0.881565516261,34.0,32.0,0.99,0.987833544029,34.0,32.0,0.99,0.987833544029,34.0,32.0,custom_states,False,False,False,,
path4,path,4,monomial_full,sup012_P021_ph012,True,True,0.0,1.0,88.0,90.4,1.96,303.0,308.8,69.0,69.0,128.0,"{'rz': 100, 'rx': 72, 'sx': 62, 'rzz': 36, 'cz': 33, 'barrier': 8}",5,5,0,ok,,37.0,36.0,ok,,0.97,0.881565516261,34.0,32.0,0.99,0.987833544029,34.0,32.0,0.99,0.987833544029,34.0,32.0,custom_states,False,False,False,,
path4,path,4,monomial_full,sup012_P021_ph020,True,True,0.0,1.0,88.0,89.2,0.98,305.0,305.4,69.0,69.0,128.0,"{'rz': 104, 'rx': 70, 'sx': 62, 'rzz': 36, 'cz': 33, 'barrier': 8}",5,5,0,ok,,37.0,36.0,ok,,0.97,0.881565516261,34.0,32.0,0.99,0.987833544029,34.0,32.0,0.99,0.987833544029,34.0,32.0,custom_states,False,False,False,,
path4,path,4,monomial_full,sup012_P021_ph021,True,True,0.0,1.0,88.0,90.4,1.96,303.0,308.8,69.0,69.0,128.0,"{'rz': 100, 'rx': 72, 'sx': 62, 'rzz': 36, 'cz': 33, 'barrier': 8}",5,5,0,ok,,37.0,36.0,ok,,0.97,0.881565516261,34.0,32.0,0.99,0.987833544029,34.0,32.0,0.99,0.987833544029,34.0,32.0,custom_states,False,False,False,,
path4,path,4,monomial_full,sup012_P021_ph022,True,True,0.0,1.0,88.0,89.2,0.98,305.0,305.4,69.0,69.0,128.0,"{'rz': 104, 'rx': 70, 'sx': 62, 'rzz': 36, 'cz': 33, 'barrier': 8}",5,5,0,ok,,37.0,36.0,ok,,0.97,0.881565516261,34.0,32.0,0.99,0.987833544029,34.0,32.0,0.99,0.987833544029,34.0,32.0,custom_states,False,False,False,,
path4,path,4,monomial_full,sup012_P021_ph100,True,True,0.0,1.0,88.0,89.2,0.98,303.0,305.4,69.0,69.0,128.0,"{'rz': 104, 'rx': 68, 'sx': 62, 'rzz': 36, 'cz': 33, 'barrier': 8}",5,5,0,ok,,37.0,36.0,ok,,0.95,0.967364800501,34.0,32.0,0.95,0.967364800501,34.0,32.0,0.95,0.967364800501,34.0,32.0,custom_states,False,False,False,,
path4,path,4,monomial_full,sup012_P021_ph101,True,True,0.0,1.0,88.0,90.4,1.96,303.0,308.8,69.0,69.0,128.0,"{'rz': 100, 'rx': 72, 'sx': 62, 'rzz': 36, 'cz': 33, 'barrier': 8}",5,5,0,ok,,37.0,36.0,ok,,0.97,0.881565516261,34.0,32.0,0.99,0.987833544029,34.0,32.0,0.99,0.987833544029,34.0,32.0,custom_states,False,False,False,,
path4,path,4,monomial_full,sup012_P021_ph102,True,True,0.0,1.0,88.0,88.6,0.49,303.0,303.2,69.0,69.0,128.0,"{'rz': 108, 'rx': 64, 'sx': 62, 'rzz': 36, 'cz': 33, 'barrier': 8}",5,5,0,ok,,36.0,36.0,ok,,0.96,0.881565516261,33.0,32.0,0.99,0.987833544029,33.0,32.0,0.99,0.987833544029,33.0,32.0,custom_states,False,False,False,,
path4,path,4,monomial_full,sup012_P021_ph110,True,True,0.0,1.0,87.0,89.4,1.96,299.0,304.8,69.0,69.0,128.0,"{'rz': 96, 'rx': 72, 'sx': 62, 'rzz': 36, 'cz': 33, 'barrier': 8}",5,5,0,ok,,36.0,36.0,ok,,0.96,0.881565516261,33.0,32.0,0.99,0.987833544029,33.0,32.0,0.99,0.987833544029,33.0,32.0,custom_states,False,False,False,,
path4,path,4,monomial_full,sup012_P021_ph111,True,True,0.0,1.0,89.0,89.6,0.49,305.0,307.2,69.0,69.0,128.0,"{'rz': 108, 'rx': 66, 'sx': 62, 'rzz': 36, 'cz': 33, 'barrier': 8}",5,5,0,ok,,36.0,36.0,ok,,0.95,0.967364800501,33.0,32.0,0.95,0.967364800501,33.0,32.0,0.95,0.967364800501,33.0,32.0,custom_states,False,False,False,,
path4,path,4,monomial_full,sup012_P021_ph112,True,True,0.0,1.0,88.0,89.2,0.98,303.0,305.4,69.0,69.0,128.0,"{'rz': 104, 'rx': 68, 'sx': 62, 'rzz': 36, 'cz': 33, 'barrier': 8}",5,5,0,ok,,37.0,36.0,ok,,0.97,0.881565516261,34.0,32.0,0.99,0.987833544029,34.0,32.0,0.99,0.987833544029,34.0,32.0,custom_states,False,False,False,,
path4,path,4,monomial_full,sup012_P021_ph120,True,True,0.0,1.0,88.0,88.6,0.49,303.0,303.2,69.0,69.0,128.0,"{'rz': 108, 'rx': 64, 'sx': 62, 'rzz': 36, 'cz': 33, 'barrier': 8}",5,5,0,ok,,36.0,36.0,ok,,0.96,0.881565516261,33.0,32.0,0.99,0.987833544029,33.0,32.0,0.99,0.987833544029,33.0,32.0,custom_states,False,False,False,,
path4,path,4,monomial_full,sup012_P021_ph121,True,True,0.0,1.0,88.0,89.2,0.98,303.0,305.4,69.0,69.0,128.0,"{'rz': 104, 'rx': 68, 'sx': 62, 'rzz': 36, 'cz': 33, 'barrier': 8}",5,5,0,ok,,37.0,36.0,ok,,0.97,0.881565516261,34.0,32.0,0.99,0.987833544029,34.0,32.0,0.99,0.987833544029,34.0,32.0,custom_states,False,False,False,,
path4,path,4,monomial_full,sup012_P021_ph122,True,True,0.0,1.0,88.0,90.4,1.96,303.0,308.8,69.0,69.0,128.0,"{'rz': 100, 'rx': 72, 'sx': 62, 'rzz': 36, 'cz': 33, 'barrier': 8}",5,5,0,ok,,37.0,36.0,ok,,0.97,0.881565516261,34.0,32.0,0.99,0.987833544029,34.0,32.0,0.99,0.987833544029,34.0,32.0,custom_states,False,False,False,,
path4,path,4,monomial_full,sup012_P021_ph200,True,True,0.0,1.0,89.0,89.6,0.49,307.0,307.2,69.0,69.0,128.0,"{'rz': 108, 'rx': 68, 'sx': 62, 'rzz': 36, 'cz': 33, 'barrier': 8}",5,5,0,ok,,37.0,36.0,ok,,0.97,0.881565516261,34.0,32.0,0.99,0.987833544029,34.0,32.0,0.99,0.987833544029,34.0,32.0,custom_states,False,False,False,,
path4,path,4,monomial_full,sup012_P021_ph201,True,True,0.0,1.0,88.0,89.2,0.98,303.0,305.4,69.0,69.0,128.0,"{'rz': 104, 'rx': 68, 'sx': 62, 'rzz': 36, 'cz': 33, 'barrier': 8}",5,5,0,ok,,37.0,36.0,ok,,0.97,0.881565516261,34.0,32.0,0.99,0.987833544029,34.0,32.0,0.99,0.987833544029,34.0,32.0,custom_states,False,False,False,,
path4,path,4,monomial_full,sup012_P021_ph202,True,True,0.0,1.0,88.0,90.4,1.96,303.0,308.8,69.0,69.0,128.0,"{'rz': 100, 'rx': 72, 'sx': 62, 'rzz': 36, 'cz': 33, 'barrier': 8}",5,5,0,ok,,37.0,36.0,ok,,0.97,0.881565516261,34.0,32.0,0.99,0.987833544029,34.0,32.0,0.99,0.987833544029,34.0,32.0,custom_states,False,False,False,,
path4,path,4,monomial_full,sup012_P021_ph210,True,True,0.0,1.0,88.0,89.2,0.98,303.0,305.4,69.0,69.0,128.0,"{'rz': 104, 'rx': 68, 'sx': 62, 'rzz': 36, 'cz': 33, 'barrier': 8}",5,5,0,ok,,37.0,36.0,ok,,0.97,0.881565516261,34.0,32.0,0.99,0.987833544029,34.0,32.0,0.99,0.987833544029,34.0,32.0,custom_states,False,False,False,,
path4,path,4,monomial_full,sup012_P021_ph211,True,True,0.0,1.0,88.0,90.4,1.96,303.0,308.8,69.0,69.0,128.0,"{'rz': 100, 'rx': 72, 'sx': 62, 'rzz': 36, 'cz': 33, 'barrier': 8}",5,5,0,ok,,37.0,36.0,ok,,0.97,0.881565516261,34.0,32.0,0.99,0.987833544029,34.0,32.0,0.99,0.987833544029,34.0,32.0,custom_states,False,False,False,,
path4,path,4,monomial_full,sup012_P021_ph212,True,True,0.0,1.0,89.0,89.6,0.49,306.0,306.2,69.0,69.0,128.0,"{'rz': 108, 'rx': 67, 'sx': 62, 'rzz': 36, 'cz': 33, 'barrier': 8}",5,5,0,ok,,37.0,36.0,ok,,0.97,0.881565516261,34.0,32.0,0.99,0.987833544029,34.0,32.0,0.99,0.987833544029,34.0,32.0,custom_states,False,False,False,,
path4,path,4,monomial_full,sup012_P021_ph220,True,True,0.0,1.0,87.0,89.4,1.96,299.0,304.8,69.0,69.0,128.0,"{'rz': 96, 'rx': 72, 'sx': 62, 'rzz': 36, 'cz': 33, 'barrier': 8}",5,5,0,ok,,36.0,36.0,ok,,0.95,0.967364800501,33.0,32.0,0.95,0.967364800501,33.0,32.0,0.95,0.967364800501,33.0,32.0,custom_states,False,False,False,,
path4,path,4,monomial_full,sup012_P021_ph221,True,True,0.0,1.0,89.0,89.6,0.49,303.0,303.2,69.0,69.0,128.0,"{'rz': 104, 'rx': 68, 'sx': 62, 'rzz': 36, 'cz': 33, 'barrier': 8}",5,5,0,ok,,37.0,36.0,ok,,0.95,0.967364800501,33.0,32.0,0.95,0.967364800501,33.0,32.0,0.95,0.967364800501,33.0,32.0,custom_states,False,False,False,,
path4,path,4,monomial_full,sup012_P021_ph222,True,True,0.0,1.0,89.0,89.6,0.49,307.0,307.2,69.0,69.0,128.0,"{'rz': 108, 'rx': 68, 'sx': 62, 'rzz': 36, 'cz': 33, 'barrier': 8}",5,5,0,ok,,37.0,36.0,ok,,0.97,0.881565516261,34.0,32.0,0.99,0.987833544029,34.0,32.0,0.99,0.987833544029,34.0,32.0,custom_states,False,False,False,,
path4,path,4,monomial_full,sup012_P102_ph000,True,True,0.0,1.0,82.0,82.6,0.49,263.0,263.0,61.0,61.0,128.0,"{'rz': 84, 'sx': 62, 'rx': 56, 'cz': 37, 'rzz': 24, 'barrier': 8}",5,5,0,ok,,30.0,28.0,ok,,0.95,0.972417125822,27.0,24.0,0.95,0.972417125822,27.0,24.0,0.95,0.972417125822,27.0,24.0,custom_states,False,False,False,,
path4,path,4,monomial_full,sup012_P102_ph001,True,True,0.0,1.0,82.0,83.2,0.98,251.0,254.6,61.0,61.0,128.0,"{'rz': 80, 'sx': 62, 'rx': 48, 'cz': 37, 'rzz': 24, 'barrier': 8}",5,5,0,ok,,30.0,28.0,ok,,0.96,0.881565516261,27.0,24.0,0.99,0.987833544029,27.0,24.0,0.99,0.987833544029,27.0,24.0,custom_states,False,False,False,,
path4,path,4,monomial_full,sup012_P102_ph002,True,True,0.0,1.0,82.0,83.2,0.98,251.0,254.6,61.0,61.0,128.0,"{'rz': 80, 'sx': 62, 'rx': 48, 'cz': 37, 'rzz': 24, 'barrier': 8}",5,5,0,ok,,30.0,28.0,ok,,0.95,0.967364800501,26.0,24.0,0.95,0.967364800501,26.0,24.0,0.95,0.967364800501,26.0,24.0,custom_states,False,False,False,,
path4,path,4,monomial_full,sup012_P102_ph010,True,True,0.0,1.0,82.0,83.2,0.98,251.0,254.6,61.0,61.0,128.0,"{'rz': 80, 'sx': 62, 'rx': 48, 'cz': 37, 'rzz': 24, 'barrier': 8}",5,5,0,ok,,30.0,28.0,ok,,0.96,0.881565516261,27.0,24.0,0.99,0.987833544029,27.0,24.0,0.99,0.987833544029,27.0,24.0,custom_states,False,False,False,,
path4,path,4,monomial_full,sup012_P102_ph011,True,True,0.0,1.0,82.0,83.2,0.98,251.0,254.6,61.0,61.0,128.0,"{'rz': 80, 'sx': 62, 'rx': 48, 'cz': 37, 'rzz': 24, 'barrier': 8}",5,5,0,ok,,30.0,28.0,ok,,0.97,0.881565516261,27.0,24.0,0.99,0.987833544029,27.0,24.0,0.99,0.987833544029,27.0,24.0,custom_states,False,False,False,,
path4,path,4,monomial_full,sup012_P102_ph012,True,True,0.0,1.0,82.0,83.2,0.98,263.0,264.2,61.0,61.0,128.0,"{'rz': 84, 'sx': 62, 'rx': 56, 'cz': 37, 'rzz': 24, 'barrier': 8}",5,5,0,ok,,30.0,28.0,ok,,0.96,0.881565516261,27.0,24.0,0.99,0.987833544029,27.0,24.0,0.99,0.987833544029,27.0,24.0,custom_states,False,False,False,,
path4,path,4,monomial_full,sup012_P102_ph020,True,True,0.0,1.0,82.0,83.2,0.98,263.0,264.2,61.0,61.0,128.0,"{'rz': 84, 'sx': 62, 'rx': 56, 'cz': 37, 'rzz': 24, 'barrier': 8}",5,5,0,ok,,30.0,28.0,ok,,0.96,0.881565516261,27.0,24.0,0.99,0.987833544029,27.0,24.0,0.99,0.987833544029,27.0,24.0,custom_states,False,False,False,,
path4,path,4,monomial_full,sup012_P102_ph021,True,True,0.0,1.0,82.0,83.2,0.98,251.0,254.6,61.0,61.0,128.0,"{'rz': 80, 'sx': 62, 'rx': 48, 'cz': 37, 'rzz': 24, 'barrier': 8}",5,5,0,ok,,30.0,28.0,ok,,0.96,0.881565516261,27.0,24.0,0.99,0.987833544029,27.0,24.0,0.99,0.987833544029,27.0,24.0,custom_states,False,False,False,,
