state_name,state_family,n_qutrits,class_name,candidate_name,is_valid,uses_old_codespace_only,avg_codeword_entanglement,overlap_with_old_codespace,best_depth,mean_depth,std_depth,best_size,mean_size,best_two_qubit_gate_count,mean_two_qubit_gate_count,num_qubits,best_count_ops,n_transpile_runs,successful_trials,failed_trials,status,error_message,approx_ref_depth,approx_ref_two_qubit_gate_count,approx_status,approx_error_message,fid085_best_approx_degree,fid085_best_fidelity,fid085_best_depth,fid085_best_two_qubit_gate_count,fid090_best_approx_degree,fid090_best_fidelity,fid090_best_depth,fid090_best_two_qubit_gate_count,fid095_best_approx_degree,fid095_best_fidelity,fid095_best_depth,fid095_best_two_qubit_gate_count,suite_name,is_baseline_reference,is_trivial_identity,is_baseline_equivalent,skip_reason,pipeline_stage
cluster2x2,cluster,4,monomial_full,sup012_P012_ph110,True,True,0.0,1.0,92.0,103.8,9.68,290.0,302.0,76.0,77.8,128.0,"{'sx': 91, 'rz': 82, 'cz': 48, 'rx': 41, 'rzz': 28, 'barrier': 8}",5,5,0,ok,,26.0,28.0,ok,,0.95,0.987833544029,23.0,24.0,0.95,0.987833544029,23.0,24.0,0.95,0.987833544029,23.0,24.0,custom_states,False,False,False,,
cluster2x2,cluster,4,monomial_full,sup023_P201_ph220,True,False,0.0,0.666667,94.0,107.4,10.97,298.0,315.0,80.0,81.4,128.0,"{'sx': 90, 'rz': 83, 'cz': 52, 'rx': 45, 'rzz': 28, 'barrier': 8}",5,5,0,ok,,28.0,32.0,ok,,0.95,0.987833544029,25.0,28.0,0.95,0.987833544029,25.0,28.0,0.95,0.987833544029,25.0,28.0,custom_states,False,False,False,,
cluster2x2,cluster,4,monomial_full,sup013_P102_ph110,True,False,0.0,0.666667,95.0,107.8,10.48,296.0,312.4,80.0,81.4,128.0,"{'sx': 90, 'rz': 80, 'cz': 52, 'rx': 46, 'rzz': 28, 'barrier': 8}",5,5,0,ok,,28.0,32.0,ok,,0.95,0.987833544029,25.0,28.0,0.95,0.987833544029,25.0,28.0,0.95,0.987833544029,25.0,28.0,custom_states,False,False,False,,
cluster2x2,cluster,4,product,U_Z__V_X,True,False,0.0,0.666667,95.0,107.6,10.31,296.0,312.8,80.0,81.4,128.0,"{'sx': 90, 'rz': 80, 'cz': 52, 'rx': 46, 'rzz': 28, 'barrier': 8}",5,5,0,ok,,28.0,32.0,ok,,0.95,0.987833544029,25.0,28.0,0.95,0.987833544029,25.0,28.0,0.95,0.987833544029,25.0,28.0,custom_states,False,False,False,,
cluster2x2,cluster,4,monomial_full,sup013_P102_ph220,True,False,0.0,0.666667,95.0,108.0,10.66,297.0,314.0,80.0,81.4,128.0,"{'sx': 90, 'rz': 82, 'cz': 52, 'rx': 45, 'rzz': 28, 'barrier': 8}",5,5,0,ok,,28.0,32.0,ok,,0.95,0.987833544029,25.0,28.0,0.95,0.987833544029,25.0,28.0,0.95,0.987833544029,25.0,28.0,custom_states,False,False,False,,
cluster2x2,cluster,4,monomial_full,sup023_P201_ph211,True,False,0.0,0.666667,95.0,108.0,10.66,297.0,313.0,80.0,81.4,128.0,"{'sx': 91, 'rz': 82, 'cz': 52, 'rx': 44, 'rzz': 28, 'barrier': 8}",5,5,0,ok,,28.0,32.0,ok,,0.95,0.987833544029,25.0,28.0,0.95,0.987833544029,25.0,28.0,0.95,0.987833544029,25.0,28.0,custom_states,False,False,False,,
cluster2x2,cluster,4,monomial_full,sup013_P102_ph122,True,False,0.0,0.666667,95.0,108.2,10.8,298.0,315.2,80.0,81.4,128.0,"{'sx': 90, 'rz': 83, 'cz': 52, 'rx': 45, 'rzz': 28, 'barrier': 8}",5,5,0,ok,,28.0,32.0,ok,,0.95,0.987833544029,25.0,28.0,0.95,0.987833544029,25.0,28.0,0.95,0.987833544029,25.0,28.0,custom_states,False,False,False,,
cluster2x2,cluster,4,monomial_full,sup013_P102_ph211,True,False,0.0,0.666667,95.0,108.2,10.8,298.0,315.2,80.0,81.4,128.0,"{'sx': 90, 'rz': 83, 'cz': 52, 'rx': 45, 'rzz': 28, 'barrier': 8}",5,5,0,ok,,28.0,32.0,ok,,0.95,0.987833544029,25.0,28.0,0.95,0.987833544029,25.0,28.0,0.95,0.987833544029,25.0,28.0,custom_states,False,False,False,,
cluster2x2,cluster,4,monomial_full,sup023_P201_ph012,True,False,0.0,0.666667,95.0,108.0,10.66,300.0,315.8,80.0,81.4,128.0,"{'sx': 90, 'rz': 85, 'cz': 52, 'rx': 45, 'rzz': 28, 'barrier': 8}",5,5,0,ok,,28.0,32.0,ok,,0.95,0.988017451101,25.0,28.0,0.95,0.988017451101,25.0,28.0,0.95,0.988017451101,25.0,28.0,custom_states,False,False,False,,
cluster2x2,cluster,4,monomial_full,sup023_P201_ph101,True,False,0.0,0.666667,95.0,108.0,10.66,300.0,316.6,80.0,81.4,128.0,"{'sx': 90, 'rz': 85, 'cz': 52, 'rx': 45, 'rzz': 28, 'barrier': 8}",5,5,0,ok,,28.0,32.0,ok,,0.95,0.987833544029,25.0,28.0,0.95,0.987833544029,25.0,28.0,0.95,0.987833544029,25.0,28.0,custom_states,False,False,False,,
cluster2x2,cluster,4,monomial_full,sup123_P210_ph122,True,False,0.0,0.666667,96.0,108.8,10.48,299.0,315.8,80.0,81.4,128.0,"{'sx': 90, 'rz': 80, 'cz': 52, 'rx': 49, 'rzz': 28, 'barrier': 8}",5,5,0,ok,,29.0,32.0,ok,,0.95,0.987833544029,26.0,28.0,0.95,0.987833544029,26.0,28.0,0.95,0.987833544029,26.0,28.0,custom_states,False,False,False,,
cluster2x2,cluster,4,monomial_full,sup013_P012_ph110,True,False,0.0,0.666667,96.0,108.8,10.48,300.0,317.6,80.0,81.4,128.0,"{'sx': 90, 'rz': 82, 'cz': 52, 'rx': 48, 'rzz': 28, 'barrier': 8}",5,5,0,ok,,29.0,32.0,ok,,0.95,0.862530536807,26.0,28.0,0.98,0.987833544029,26.0,28.0,0.98,0.987833544029,26.0,28.0,custom_states,False,False,False,,
cluster2x2,cluster,4,monomial_full,sup013_P012_ph220,True,False,0.0,0.666667,96.0,108.8,10.48,300.0,317.6,80.0,81.4,128.0,"{'sx': 90, 'rz': 82, 'cz': 52, 'rx': 48, 'rzz': 28, 'barrier': 8}",5,5,0,ok,,29.0,32.0,ok,,0.96,0.987833544029,26.0,28.0,0.96,0.987833544029,26.0,28.0,0.96,0.987833544029,26.0,28.0,custom_states,False,False,False,,
cluster2x2,cluster,4,monomial_full,sup013_P102_ph101,True,False,0.0,0.666667,96.0,108.8,10.48,300.0,316.8,80.0,81.4,128.0,"{'sx': 90, 'rz': 85, 'cz': 52, 'rx': 45, 'rzz': 28, 'barrier': 8}",5,5,0,ok,,28.0,32.0,ok,,0.95,0.987833544029,25.0,28.0,0.95,0.987833544029,25.0,28.0,0.95,0.987833544029,25.0,28.0,custom_states,False,False,False,,
cluster2x2,cluster,4,monomial_full,sup012_P012_ph011,True,True,0.0,1.0,96.0,108.8,10.48,301.0,316.4,80.0,81.4,128.0,"{'sx': 90, 'rz': 89, 'cz': 48, 'rx': 42, 'rzz': 32, 'barrier': 8}",5,5,0,ok,,28.0,32.0,ok,,0.96,0.987833544029,25.0,28.0,0.96,0.987833544029,25.0,28.0,0.96,0.987833544029,25.0,28.0,custom_states,False,False,False,,
cluster2x2,cluster,4,monomial_full,sup012_P012_ph112,True,True,0.0,1.0,96.0,109.4,10.95,301.0,321.4,80.0,81.4,128.0,"{'sx': 90, 'rz': 89, 'cz': 48, 'rx': 42, 'rzz': 32, 'barrier': 8}",5,5,0,ok,,28.0,32.0,ok,,0.95,0.987833544029,24.0,28.0,0.95,0.987833544029,24.0,28.0,0.95,0.987833544029,24.0,28.0,custom_states,False,False,False,,
cluster2x2,cluster,4,monomial_full,sup023_P021_ph220,True,False,0.0,0.666667,96.0,108.6,10.37,301.0,317.4,80.0,81.4,128.0,"{'sx': 90, 'rz': 83, 'cz': 52, 'rx': 48, 'rzz': 28, 'barrier': 8}",5,5,0,ok,,29.0,32.0,ok,,0.96,0.987833544029,26.0,28.0,0.96,0.987833544029,26.0,28.0,0.96,0.987833544029,26.0,28.0,custom_states,False,False,False,,
