state_name,class_name,candidate_name,fid090_best_fidelity,fid090_best_depth,fid090_best_two_qubit_gate_count
ghz3,baseline,E_old,0.990861210065,19.0,14.0
ghz3,monomial_full,sup012_P012_ph012,0.990861210065,19.0,14.0
ghz3,monomial_full,sup012_P012_ph021,0.990861210065,19.0,14.0
ghz3,monomial_full,sup012_P012_ph101,0.94058678411,19.0,14.0
ghz3,product,U_Z__V_Z,0.990861210065,19.0,14.0
ghz3,product,U_X__V_SH,0.913766930826,20.0,14.0
ghz3,product,U_SX__V_I,0.956435914649,20.0,14.0
