state_name,class_name,candidate_name,is_valid,uses_old_codespace_only,avg_codeword_entanglement,overlap_with_old_codespace,best_depth,mean_depth,std_depth,best_size,mean_size,best_two_qubit_gate_count,mean_two_qubit_gate_count,num_qubits,best_count_ops,n_transpile_runs,successful_trials,failed_trials,status,error_message,approx_ref_depth,approx_ref_two_qubit_gate_count,approx_status,approx_error_message,fid085_best_approx_degree,fid085_best_fidelity,fid085_best_depth,fid085_best_two_qubit_gate_count,fid090_best_approx_degree,fid090_best_fidelity,fid090_best_depth,fid090_best_two_qubit_gate_count,fid095_best_approx_degree,fid095_best_fidelity,fid095_best_depth,fid095_best_two_qubit_gate_count,is_baseline_reference,is_trivial_identity,is_baseline_equivalent,skip_reason,pipeline_stage
two_qutrit,monomial_full,sup012_P012_ph112,True,True,0.0,1.0,56.0,65.05,4.61,125.0,115.15,27.0,24.6,128.0,"{'rz': 48, 'rx': 34, 'rzz': 18, 'sx': 16, 'cz': 9, 'barrier': 4}",20,20,0,ok,,20.0,12.0,ok,,0.91,0.857684840799,16.0,10.0,0.95,0.993898155763,16.0,10.0,0.95,0.993898155763,16.0,10.0,False,False,False,,
two_qutrit,monomial_full,sup012_P012_ph120,True,True,0.0,1.0,58.0,65.45,3.83,128.0,115.2,27.0,24.6,128.0,"{'rz': 48, 'rx': 37, 'rzz': 18, 'sx': 16, 'cz': 9, 'barrier': 4}",20,20,0,ok,,22.0,12.0,ok,,0.94,0.857684840799,19.0,10.0,0.95,0.993898155763,19.0,10.0,0.95,0.993898155763,19.0,10.0,False,False,False,,
two_qutrit,monomial_full,sup012_P012_ph121,True,True,0.0,1.0,56.0,65.4,4.81,127.0,117.15,27.0,24.6,128.0,"{'rz': 50, 'rx': 34, 'rzz': 18, 'sx': 16, 'cz': 9, 'barrier': 4}",20,20,0,ok,,20.0,12.0,ok,,0.95,0.884215501443,17.0,10.0,0.96,0.993898155763,17.0,10.0,0.96,0.993898155763,17.0,10.0,False,False,False,,
two_qutrit,monomial_full,sup012_P012_ph122,True,True,0.0,1.0,55.0,61.8,3.66,133.0,112.65,23.0,21.8,128.0,"{'rz': 58, 'rx': 46, 'rzz': 20, 'sx': 6, 'barrier': 4, 'cz': 3}",20,20,0,ok,,18.0,10.0,ok,,0.95,0.967241692916,15.0,8.0,0.95,0.967241692916,15.0,8.0,0.95,0.967241692916,15.0,8.0,False,False,False,,
two_qutrit,monomial_full,sup012_P012_ph200,True,True,0.0,1.0,59.0,66.45,3.76,130.0,117.2,27.0,24.6,128.0,"{'rz': 50, 'rx': 37, 'rzz': 18, 'sx': 16, 'cz': 9, 'barrier': 4}",20,20,0,ok,,22.0,12.0,ok,,0.91,0.857684840799,17.0,10.0,0.95,0.993898155763,17.0,10.0,0.95,0.993898155763,17.0,10.0,False,False,False,,
two_qutrit,monomial_full,sup012_P012_ph201,True,True,0.0,1.0,57.0,65.6,4.37,129.0,117.55,27.0,24.6,128.0,"{'rz': 50, 'rx': 36, 'rzz': 18, 'sx': 16, 'cz': 9, 'barrier': 4}",20,20,0,ok,,20.0,12.0,ok,,0.95,0.884215501443,17.0,10.0,0.96,0.993898155763,17.0,10.0,0.96,0.993898155763,17.0,10.0,False,False,False,,
two_qutrit,monomial_full,sup012_P012_ph202,True,True,0.0,1.0,55.0,61.6,3.67,133.0,112.35,23.0,21.8,128.0,"{'rz': 58, 'rx': 46, 'rzz': 20, 'sx': 6, 'barrier': 4, 'cz': 3}",20,20,0,ok,,18.0,10.0,ok,,0.91,0.884562997864,15.0,8.0,0.95,0.972971277801,15.0,8.0,0.95,0.972971277801,15.0,8.0,False,False,False,,
two_qutrit,monomial_full,sup012_P012_ph210,True,True,0.0,1.0,58.0,66.1,4.07,129.0,117.2,27.0,24.6,128.0,"{'rz': 48, 'rx': 38, 'rzz': 18, 'sx': 16, 'cz': 9, 'barrier': 4}",20,20,0,ok,,22.0,12.0,ok,,0.91,0.874648607448,18.0,10.0,0.96,0.993898155763,19.0,10.0,0.96,0.993898155763,19.0,10.0,False,False,False,,
two_qutrit,monomial_full,sup012_P012_ph211,True,True,0.0,1.0,55.0,61.8,3.66,133.0,112.65,23.0,21.8,128.0,"{'rz': 58, 'rx': 46, 'rzz': 20, 'sx': 6, 'barrier': 4, 'cz': 3}",20,20,0,ok,,18.0,10.0,ok,,0.91,0.857684840799,15.0,8.0,0.95,0.993898155763,15.0,8.0,0.95,0.993898155763,15.0,8.0,False,False,False,,
two_qutrit,monomial_full,sup012_P012_ph212,True,True,0.0,1.0,59.0,66.1,3.6,130.0,117.15,27.0,24.6,128.0,"{'rz': 50, 'rx': 37, 'rzz': 18, 'sx': 16, 'cz': 9, 'barrier': 4}",20,20,0,ok,,22.0,12.0,ok,,0.95,0.884215501443,19.0,10.0,0.96,0.993898155763,19.0,10.0,0.96,0.993898155763,19.0,10.0,False,False,False,,
two_qutrit,monomial_full,sup012_P012_ph220,True,True,0.0,1.0,55.0,61.6,3.67,133.0,111.95,23.0,21.8,128.0,"{'rz': 58, 'rx': 46, 'rzz': 20, 'sx': 6, 'barrier': 4, 'cz': 3}",20,20,0,ok,,18.0,10.0,ok,,0.91,0.857684840799,15.0,8.0,0.95,0.993898155763,15.0,8.0,0.95,0.993898155763,15.0,8.0,False,False,False,,
two_qutrit,monomial_full,sup012_P012_ph221,True,True,0.0,1.0,58.0,64.95,3.53,128.0,115.2,27.0,24.6,128.0,"{'rz': 48, 'rx': 37, 'rzz': 18, 'sx': 16, 'cz': 9, 'barrier': 4}",20,20,0,ok,,21.0,12.0,ok,,0.91,0.874648607448,18.0,10.0,0.96,0.993898155763,18.0,10.0,0.96,0.993898155763,18.0,10.0,False,False,False,,
two_qutrit,monomial_full,sup012_P021_ph000,True,True,0.0,1.0,71.0,78.85,4.02,152.0,139.8,31.0,28.6,128.0,"{'rz': 58, 'rx': 47, 'rzz': 22, 'sx': 16, 'cz': 9, 'barrier': 4}",20,20,0,ok,,28.0,16.0,ok,,0.95,0.884215501443,25.0,14.0,0.96,0.993898155763,25.0,14.0,0.96,0.993898155763,25.0,14.0,False,False,False,,
two_qutrit,monomial_full,sup012_P021_ph001,True,True,0.0,1.0,73.0,80.55,3.8,156.0,143.6,31.0,28.6,128.0,"{'rz': 61, 'rx': 48, 'rzz': 22, 'sx': 16, 'cz': 9, 'barrier': 4}",20,20,0,ok,,29.0,16.0,ok,,0.95,0.872420255601,26.0,14.0,0.96,0.978600955391,26.0,14.0,0.96,0.978600955391,26.0,14.0,False,False,False,,
two_qutrit,monomial_full,sup012_P021_ph002,True,True,0.0,1.0,72.0,80.0,4.0,155.0,141.9,31.0,28.6,128.0,"{'rz': 60, 'rx': 48, 'rzz': 22, 'sx': 16, 'cz': 9, 'barrier': 4}",20,20,0,ok,,29.0,16.0,ok,,0.96,0.978600955391,26.0,14.0,0.96,0.978600955391,26.0,14.0,0.96,0.978600955391,26.0,14.0,False,False,False,,
two_qutrit,monomial_full,sup012_P021_ph010,True,True,0.0,1.0,73.0,80.55,3.8,156.0,143.9,31.0,28.6,128.0,"{'rz': 61, 'rx': 48, 'rzz': 22, 'sx': 16, 'cz': 9, 'barrier': 4}",20,20,0,ok,,29.0,16.0,ok,,0.96,0.978600955391,26.0,14.0,0.96,0.978600955391,26.0,14.0,0.96,0.978600955391,26.0,14.0,False,False,False,,
two_qutrit,monomial_full,sup012_P021_ph011,True,True,0.0,1.0,72.0,80.0,4.0,154.0,142.0,31.0,28.6,128.0,"{'rz': 60, 'rx': 47, 'rzz': 22, 'sx': 16, 'cz': 9, 'barrier': 4}",20,20,0,ok,,29.0,16.0,ok,,0.95,0.978600955391,26.0,14.0,0.95,0.978600955391,26.0,14.0,0.95,0.978600955391,26.0,14.0,False,False,False,,
two_qutrit,monomial_full,sup012_P021_ph012,True,True,0.0,1.0,73.0,80.65,3.85,155.0,142.15,31.0,28.6,128.0,"{'rz': 60, 'rx': 48, 'rzz': 22, 'sx': 16, 'cz': 9, 'barrier': 4}",20,20,0,ok,,29.0,16.0,ok,,0.95,0.901933057719,25.0,14.0,0.95,0.901933057719,25.0,14.0,0.96,0.978600955391,25.0,14.0,False,False,False,,
two_qutrit,monomial_full,sup012_P021_ph020,True,True,0.0,1.0,72.0,80.0,4.0,154.0,142.15,31.0,28.6,128.0,"{'rz': 60, 'rx': 47, 'rzz': 22, 'sx': 16, 'cz': 9, 'barrier': 4}",20,20,0,ok,,29.0,16.0,ok,,0.96,0.978600955391,26.0,14.0,0.96,0.978600955391,26.0,14.0,0.96,0.978600955391,26.0,14.0,False,False,False,,
two_qutrit,monomial_full,sup012_P021_ph021,True,True,0.0,1.0,73.0,80.65,3.85,155.0,142.15,31.0,28.6,128.0,"{'rz': 60, 'rx': 48, 'rzz': 22, 'sx': 16, 'cz': 9, 'barrier': 4}",20,20,0,ok,,29.0,16.0,ok,,0.95,0.888873481877,25.0,14.0,0.96,0.978600955391,25.0,14.0,0.96,0.978600955391,25.0,14.0,False,False,False,,
two_qutrit,monomial_full,sup012_P021_ph022,True,True,0.0,1.0,72.0,79.55,3.8,155.0,141.3,31.0,28.6,128.0,"{'rz': 60, 'rx': 48, 'rzz': 22, 'sx': 16, 'cz': 9, 'barrier': 4}",20,20,0,ok,,29.0,16.0,ok,,0.91,0.889875665854,24.0,12.0,0.95,0.978600955391,26.0,14.0,0.95,0.978600955391,26.0,14.0,False,False,False,,
two_qutrit,monomial_full,sup012_P021_ph100,True,True,0.0,1.0,72.0,80.0,4.0,154.0,141.2,31.0,28.6,128.0,"{'rz': 60, 'rx': 47, 'rzz': 22, 'sx': 16, 'cz': 9, 'barrier': 4}",20,20,0,ok,,29.0,16.0,ok,,0.95,0.872420255601,26.0,14.0,0.96,0.978600955391,26.0,14.0,0.96,0.978600955391,26.0,14.0,False,False,False,,
two_qutrit,monomial_full,sup012_P021_ph101,True,True,0.0,1.0,73.0,80.65,3.85,155.0,142.15,31.0,28.6,128.0,"{'rz': 60, 'rx': 48, 'rzz': 22, 'sx': 16, 'cz': 9, 'barrier': 4}",20,20,0,ok,,29.0,16.0,ok,,0.95,0.901933057719,25.0,14.0,0.95,0.901933057719,25.0,14.0,0.96,0.978600955391,25.0,14.0,False,False,False,,
two_qutrit,monomial_full,sup012_P021_ph102,True,True,0.0,1.0,72.0,80.0,4.0,155.0,142.85,31.0,28.6,128.0,"{'rz': 60, 'rx': 48, 'rzz': 22, 'sx': 16, 'cz': 9, 'barrier': 4}",20,20,0,ok,,29.0,16.0,ok,,0.95,0.885438332501,26.0,14.0,0.96,0.978600955391,26.0,14.0,0.96,0.978600955391,26.0,14.0,False,False,False,,
two_qutrit,monomial_full,sup012_P021_ph110,True,True,0.0,1.0,71.0,78.85,4.02,152.0,139.8,31.0,28.6,128.0,"{'rz': 58, 'rx': 47, 'rzz': 22, 'sx': 16, 'cz': 9, 'barrier': 4}",20,20,0,ok,,28.0,16.0,ok,,0.95,0.884215501443,25.0,14.0,0.96,0.993898155763,25.0,14.0,0.96,0.993898155763,25.0,14.0,False,False,False,,
two_qutrit,monomial_full,sup012_P021_ph111,True,True,0.0,1.0,71.0,79.45,4.25,153.0,141.45,31.0,28.6,128.0,"{'rz': 60, 'rx': 46, 'rzz': 22, 'sx': 16, 'cz': 9, 'barrier': 4}",20,20,0,ok,,28.0,16.0,ok,,0.91,0.857684840799,23.0,12.0,0.96,0.993898155763,25.0,14.0,0.96,0.993898155763,25.0,14.0,False,False,False,,
two_qutrit,monomial_full,sup012_P021_ph112,True,True,0.0,1.0,72.0,80.0,4.0,154.0,141.5,31.0,28.6,128.0,"{'rz': 60, 'rx': 47, 'rzz': 22, 'sx': 16, 'cz': 9, 'barrier': 4}",20,20,0,ok,,29.0,16.0,ok,,0.96,0.978600955391,26.0,14.0,0.96,0.978600955391,26.0,14.0,0.96,0.978600955391,26.0,14.0,False,False,False,,
