state_name,class_name,candidate_name,fid085_best_fidelity,fid085_best_depth,fid085_best_two_qubit_gate_count
two_qutrit,baseline,E_old,0.857684840799,15.0,8.0
two_qutrit,monomial_full,sup012_P012_ph012,0.904203977558,15.0,8.0
two_qutrit,monomial_full,sup012_P012_ph021,0.857684840799,15.0,8.0
two_qutrit,monomial_full,sup012_P012_ph101,0.887165485213,15.0,8.0
two_qutrit,product,U_Z__V_Z,0.857684840799,15.0,8.0
two_qutrit,product,U_I__V_SX,0.907655561789,16.0,8.0
two_qutrit,product,U_I__V_SXdg,0.893425795752,16.0,8.0
