state_name,class_name,candidate_name,is_valid,uses_old_codespace_only,avg_codeword_entanglement,overlap_with_old_codespace,best_depth,mean_depth,std_depth,best_size,mean_size,best_two_qubit_gate_count,mean_two_qubit_gate_count,num_qubits,best_count_ops,n_transpile_runs,successful_trials,failed_trials,status,error_message,approx_ref_depth,approx_ref_two_qubit_gate_count,approx_status,approx_error_message,fid085_best_approx_degree,fid085_best_fidelity,fid085_best_depth,fid085_best_two_qubit_gate_count,fid090_best_approx_degree,fid090_best_fidelity,fid090_best_depth,fid090_best_two_qubit_gate_count,fid095_best_approx_degree,fid095_best_fidelity,fid095_best_depth,fid095_best_two_qubit_gate_count,is_baseline_reference,is_trivial_identity,is_baseline_equivalent,skip_reason,pipeline_stage
ame43,monomial_full,sup013_P102_ph012,True,False,0.0,0.666667,112.0,151.6,15.57,345.0,363.25,89.0,91.05,128.0,"{'rz': 102, 'sx': 95, 'rx': 59, 'cz': 55, 'rzz': 34, 'barrier': 8}",20,20,0,ok,,38.0,36.0,ok,,0.95,0.850801869521,35.0,32.0,0.98,0.987833544029,35.0,32.0,0.98,0.987833544029,35.0,32.0,False,False,False,,
ame43,monomial_full,sup013_P102_ph020,True,False,0.0,0.666667,113.0,151.65,15.14,350.0,364.7,89.0,91.05,128.0,"{'rz': 106, 'sx': 95, 'rx': 60, 'cz': 51, 'rzz': 38, 'barrier': 8}",20,20,0,ok,,38.0,36.0,ok,,0.96,0.987833544029,35.0,32.0,0.96,0.987833544029,35.0,32.0,0.96,0.987833544029,35.0,32.0,False,False,False,,
ame43,monomial_full,sup013_P102_ph021,True,False,0.0,0.666667,111.0,150.2,15.54,343.0,360.35,89.0,91.05,128.0,"{'rz': 101, 'sx': 95, 'rx': 58, 'cz': 55, 'rzz': 34, 'barrier': 8}",20,20,0,ok,,38.0,36.0,ok,,0.95,0.987833544029,35.0,32.0,0.95,0.987833544029,35.0,32.0,0.95,0.987833544029,35.0,32.0,False,False,False,,
ame43,monomial_full,sup013_P102_ph022,True,False,0.0,0.666667,112.0,150.05,14.95,340.0,356.2,89.0,91.05,128.0,"{'rz': 102, 'sx': 95, 'rx': 54, 'cz': 51, 'rzz': 38, 'barrier': 8}",20,20,0,ok,,37.0,36.0,ok,,0.99,0.987833544029,34.0,32.0,0.99,0.987833544029,34.0,32.0,0.99,0.987833544029,34.0,32.0,False,False,False,,
ame43,monomial_full,sup013_P102_ph100,True,False,0.0,0.666667,113.0,151.1,14.79,348.0,363.4,89.0,91.05,128.0,"{'rz': 106, 'sx': 95, 'rx': 58, 'cz': 51, 'rzz': 38, 'barrier': 8}",20,20,0,ok,,38.0,36.0,ok,,0.96,0.987833544029,35.0,32.0,0.96,0.987833544029,35.0,32.0,0.96,0.987833544029,35.0,32.0,False,False,False,,
ame43,monomial_full,sup013_P102_ph101,True,False,0.0,0.666667,111.0,147.8,14.57,336.0,350.7,89.0,91.05,128.0,"{'rz': 99, 'sx': 95, 'cz': 55, 'rx': 53, 'rzz': 34, 'barrier': 8}",20,20,0,ok,,36.0,36.0,ok,,0.95,0.987833544029,33.0,32.0,0.95,0.987833544029,33.0,32.0,0.95,0.987833544029,33.0,32.0,False,False,False,,
ame43,monomial_full,sup013_P102_ph102,True,False,0.0,0.666667,112.0,150.75,15.44,344.0,360.3,89.0,91.05,128.0,"{'rz': 102, 'sx': 95, 'rx': 58, 'cz': 51, 'rzz': 38, 'barrier': 8}",20,20,0,ok,,38.0,36.0,ok,,0.96,0.987833544029,35.0,32.0,0.96,0.987833544029,35.0,32.0,0.96,0.987833544029,35.0,32.0,False,False,False,,
ame43,monomial_full,sup013_P102_ph110,True,False,0.0,0.666667,110.0,146.85,14.73,332.0,348.4,89.0,91.05,128.0,"{'sx': 95, 'rz': 94, 'cz': 55, 'rx': 54, 'rzz': 34, 'barrier': 8}",20,20,0,ok,,36.0,36.0,ok,,0.95,0.987833544029,33.0,32.0,0.95,0.987833544029,33.0,32.0,0.95,0.987833544029,33.0,32.0,False,False,False,,
ame43,monomial_full,sup013_P102_ph111,True,False,0.0,0.666667,112.0,151.2,15.49,344.0,362.0,89.0,91.05,128.0,"{'rz': 106, 'sx': 95, 'rx': 54, 'cz': 51, 'rzz': 38, 'barrier': 8}",20,20,0,ok,,37.0,36.0,ok,,0.95,0.987833544029,33.0,32.0,0.95,0.987833544029,33.0,32.0,0.95,0.987833544029,33.0,32.0,False,False,False,,
ame43,monomial_full,sup013_P102_ph112,True,False,0.0,0.666667,112.0,150.75,15.17,343.0,361.75,89.0,91.05,128.0,"{'rz': 106, 'sx': 95, 'rx': 53, 'cz': 51, 'rzz': 38, 'barrier': 8}",20,20,0,ok,,37.0,36.0,ok,,0.96,0.987833544029,34.0,32.0,0.96,0.987833544029,34.0,32.0,0.96,0.987833544029,34.0,32.0,False,False,False,,
ame43,monomial_full,sup013_P102_ph120,True,False,0.0,0.666667,112.0,150.8,15.11,347.0,362.55,89.0,91.05,128.0,"{'rz': 106, 'sx': 95, 'rx': 57, 'cz': 51, 'rzz': 38, 'barrier': 8}",20,20,0,ok,,38.0,36.0,ok,,0.96,0.987833544029,35.0,32.0,0.96,0.987833544029,35.0,32.0,0.96,0.987833544029,35.0,32.0,False,False,False,,
ame43,monomial_full,sup013_P102_ph121,True,False,0.0,0.666667,113.0,150.6,15.0,344.0,359.55,89.0,91.05,128.0,"{'rz': 102, 'sx': 95, 'rx': 58, 'cz': 51, 'rzz': 38, 'barrier': 8}",20,20,0,ok,,38.0,36.0,ok,,0.97,0.987833544029,35.0,32.0,0.97,0.987833544029,35.0,32.0,0.97,0.987833544029,35.0,32.0,False,False,False,,
ame43,monomial_full,sup013_P102_ph122,True,False,0.0,0.666667,111.0,146.85,14.49,335.0,348.05,89.0,91.05,128.0,"{'rz': 98, 'sx': 95, 'cz': 55, 'rx': 53, 'rzz': 34, 'barrier': 8}",20,20,0,ok,,36.0,36.0,ok,,0.95,0.987833544029,33.0,32.0,0.95,0.987833544029,33.0,32.0,0.95,0.987833544029,33.0,32.0,False,False,False,,
ame43,monomial_full,sup013_P102_ph200,True,False,0.0,0.666667,112.0,150.95,15.07,348.0,364.25,89.0,91.05,128.0,"{'rz': 106, 'sx': 95, 'rx': 58, 'cz': 51, 'rzz': 38, 'barrier': 8}",20,20,0,ok,,38.0,36.0,ok,,0.96,0.987833544029,35.0,32.0,0.96,0.987833544029,35.0,32.0,0.96,0.987833544029,35.0,32.0,False,False,False,,
ame43,monomial_full,sup013_P102_ph201,True,False,0.0,0.666667,112.0,150.55,15.23,343.0,360.15,89.0,91.05,128.0,"{'rz': 106, 'sx': 95, 'rx': 53, 'cz': 51, 'rzz': 38, 'barrier': 8}",20,20,0,ok,,37.0,36.0,ok,,0.96,0.987833544029,34.0,32.0,0.96,0.987833544029,34.0,32.0,0.96,0.987833544029,34.0,32.0,False,False,False,,
ame43,monomial_full,sup013_P102_ph202,True,False,0.0,0.666667,111.0,148.65,14.78,336.0,352.4,89.0,91.05,128.0,"{'rz': 98, 'sx': 95, 'cz': 55, 'rx': 54, 'rzz': 34, 'barrier': 8}",20,20,0,ok,,37.0,36.0,ok,,0.95,0.987833544029,34.0,32.0,0.95,0.987833544029,34.0,32.0,0.95,0.987833544029,34.0,32.0,False,False,False,,
ame43,monomial_full,sup013_P102_ph210,True,False,0.0,0.666667,112.0,150.9,15.71,343.0,361.5,89.0,91.05,128.0,"{'rz': 106, 'sx': 95, 'rx': 53, 'cz': 51, 'rzz': 38, 'barrier': 8}",20,20,0,ok,,37.0,36.0,ok,,0.96,0.987833544029,34.0,32.0,0.96,0.987833544029,34.0,32.0,0.96,0.987833544029,34.0,32.0,False,False,False,,
ame43,monomial_full,sup013_P102_ph211,True,False,0.0,0.666667,111.0,146.85,14.49,335.0,348.05,89.0,91.05,128.0,"{'rz': 98, 'sx': 95, 'cz': 55, 'rx': 53, 'rzz': 34, 'barrier': 8}",20,20,0,ok,,36.0,36.0,ok,,0.95,0.987833544029,33.0,32.0,0.95,0.987833544029,33.0,32.0,0.95,0.987833544029,33.0,32.0,False,False,False,,
ame43,monomial_full,sup013_P102_ph212,True,False,0.0,0.666667,112.0,150.3,14.94,340.0,357.7,89.0,91.05,128.0,"{'rz': 102, 'sx': 95, 'rx': 54, 'cz': 51, 'rzz': 38, 'barrier': 8}",20,20,0,ok,,37.0,36.0,ok,,0.96,0.987833544029,34.0,32.0,0.96,0.987833544029,34.0,32.0,0.96,0.987833544029,34.0,32.0,False,False,False,,
ame43,monomial_full,sup013_P102_ph220,True,False,0.0,0.666667,110.0,147.15,14.85,333.0,348.45,89.0,91.05,128.0,"{'rz': 96, 'sx': 95, 'cz': 55, 'rx': 53, 'rzz': 34, 'barrier': 8}",20,20,0,ok,,36.0,36.0,ok,,0.95,0.987833544029,33.0,32.0,0.95,0.987833544029,33.0,32.0,0.95,0.987833544029,33.0,32.0,False,False,False,,
ame43,monomial_full,sup013_P102_ph221,True,False,0.0,0.666667,112.0,150.95,15.33,345.0,362.45,89.0,91.05,128.0,"{'rz': 106, 'sx': 95, 'rx': 55, 'cz': 51, 'rzz': 38, 'barrier': 8}",20,20,0,ok,,37.0,36.0,ok,,0.98,0.980951406883,34.0,32.0,0.98,0.980951406883,34.0,32.0,0.98,0.980951406883,34.0,32.0,False,False,False,,
ame43,monomial_full,sup013_P102_ph222,True,False,0.0,0.666667,113.0,150.4,14.82,346.0,360.9,89.0,91.05,128.0,"{'rz': 106, 'sx': 95, 'rx': 56, 'cz': 51, 'rzz': 38, 'barrier': 8}",20,20,0,ok,,38.0,36.0,ok,,0.95,0.987833544029,35.0,32.0,0.95,0.987833544029,35.0,32.0,0.95,0.987833544029,35.0,32.0,False,False,False,,
ame43,monomial_full,sup013_P120_ph000,True,False,0.0,0.666667,111.0,148.1,14.54,339.0,353.1,89.0,91.05,128.0,"{'rz': 97, 'sx': 95, 'rx': 58, 'cz': 55, 'rzz': 34, 'barrier': 8}",20,20,0,ok,,37.0,36.0,ok,,0.96,0.987833544029,34.0,32.0,0.96,0.987833544029,34.0,32.0,0.96,0.987833544029,34.0,32.0,False,False,False,,
ame43,monomial_full,sup013_P120_ph001,True,False,0.0,0.666667,111.0,149.0,14.63,340.0,355.9,89.0,91.05,128.0,"{'rz': 98, 'sx': 95, 'rx': 58, 'cz': 55, 'rzz': 34, 'barrier': 8}",20,20,0,ok,,37.0,36.0,ok,,0.95,0.987833544029,34.0,32.0,0.95,0.987833544029,34.0,32.0,0.95,0.987833544029,34.0,32.0,False,False,False,,
ame43,monomial_full,sup013_P120_ph002,True,False,0.0,0.666667,111.0,150.3,15.21,343.0,360.05,89.0,91.05,128.0,"{'rz': 99, 'sx': 95, 'rx': 60, 'cz': 55, 'rzz': 34, 'barrier': 8}",20,20,0,ok,,37.0,36.0,ok,,0.95,0.961580327914,34.0,32.0,0.95,0.961580327914,34.0,32.0,0.95,0.961580327914,34.0,32.0,False,False,False,,
ame43,monomial_full,sup013_P120_ph010,True,False,0.0,0.666667,112.0,152.35,15.58,347.0,364.55,89.0,91.05,128.0,"{'rz': 103, 'sx': 95, 'rx': 60, 'cz': 55, 'rzz': 34, 'barrier': 8}",20,20,0,ok,,38.0,36.0,ok,,0.95,0.968145188673,35.0,32.0,0.95,0.968145188673,35.0,32.0,0.95,0.968145188673,35.0,32.0,False,False,False,,
ame43,monomial_full,sup013_P120_ph011,True,False,0.0,0.666667,111.0,150.75,15.72,344.0,361.1,89.0,91.05,128.0,"{'rz': 101, 'sx': 95, 'rx': 59, 'cz': 55, 'rzz': 34, 'barrier': 8}",20,20,0,ok,,37.0,36.0,ok,,0.95,0.987833544029,34.0,32.0,0.95,0.987833544029,34.0,32.0,0.95,0.987833544029,34.0,32.0,False,False,False,,
ame43,monomial_full,sup013_P120_ph012,True,False,0.0,0.666667,112.0,152.75,15.76,348.0,365.2,89.0,91.05,128.0,"{'rz': 104, 'sx': 95, 'rx': 60, 'cz': 55, 'rzz': 34, 'barrier': 8}",20,20,0,ok,,38.0,36.0,ok,,0.95,0.987833544029,35.0,32.0,0.95,0.987833544029,35.0,32.0,0.95,0.987833544029,35.0,32.0,False,False,False,,
ame43,monomial_full,sup013_P120_ph020,True,False,0.0,0.666667,111.0,151.0,15.55,345.0,361.65,89.0,91.05,128.0,"{'rz': 102, 'sx': 95, 'rx': 59, 'cz': 55, 'rzz': 34, 'barrier': 8}",20,20,0,ok,,38.0,36.0,ok,,0.95,0.987833544029,35.0,32.0,0.95,0.987833544029,35.0,32.0,0.95,0.987833544029,35.0,32.0,False,False,False,,
ame43,monomial_full,sup013_P120_ph021,True,False,0.0,0.666667,112.0,152.15,15.74,346.0,364.0,89.0,91.05,128.0,"{'rz': 102, 'sx': 95, 'rx': 60, 'cz': 55, 'rzz': 34, 'barrier': 8}",20,20,0,ok,,38.0,36.0,ok,,0.95,0.987833544029,35.0,32.0,0.95,0.987833544029,35.0,32.0,0.95,0.987833544029,35.0,32.0,False,False,False,,
ame43,monomial_full,sup013_P120_ph022,True,False,0.0,0.666667,111.0,151.35,15.76,346.0,362.3,89.0,91.05,128.0,"{'rz': 103, 'sx': 95, 'rx': 59, 'cz': 55, 'rzz': 34, 'barrier': 8}",20,20,0,ok,,38.0,36.0,ok,,0.95,0.987833544029,35.0,32.0,0.95,0.987833544029,35.0,32.0,0.95,0.987833544029,35.0,32.0,False,False,False,,
