state_name,state_family,n_qutrits,class_name,candidate_name,is_valid,uses_old_codespace_only,avg_codeword_entanglement,overlap_with_old_codespace,best_depth,mean_depth,std_depth,best_size,mean_size,best_two_qubit_gate_count,mean_two_qubit_gate_count,num_qubits,best_count_ops,n_transpile_runs,successful_trials,failed_trials,status,error_message,approx_ref_depth,approx_ref_two_qubit_gate_count,approx_status,approx_error_message,fid085_best_approx_degree,fid085_best_fidelity,fid085_best_depth,fid085_best_two_qubit_gate_count,fid090_best_approx_degree,fid090_best_fidelity,fid090_best_depth,fid090_best_two_qubit_gate_count,fid095_best_approx_degree,fid095_best_fidelity,fid095_best_depth,fid095_best_two_qubit_gate_count,suite_name,is_baseline_reference,is_trivial_identity,is_baseline_equivalent,skip_reason,pipeline_stage
cycle4,cycle,4,monomial_full,sup012_P012_ph112,True,True,0.0,1.0,117.0,124.0,8.72,310.0,323.0,80.0,81.2,128.0,"{'rz': 93, 'sx': 84, 'rx': 53, 'cz': 45, 'rzz': 35, 'barrier': 8}",5,5,0,ok,,34.0,32.0,ok,,0.95,0.881565516261,31.0,28.0,0.99,0.987833544029,31.0,28.0,0.99,0.987833544029,31.0,28.0,custom_states,False,False,False,,
cycle4,cycle,4,monomial_full,sup012_P012_ph120,True,True,0.0,1.0,118.0,124.4,7.94,313.0,323.0,80.0,81.2,128.0,"{'rz': 93, 'sx': 84, 'rx': 56, 'cz': 45, 'rzz': 35, 'barrier': 8}",5,5,0,ok,,34.0,32.0,ok,,0.91,0.850256907043,31.0,28.0,0.99,0.98403145781,31.0,28.0,0.99,0.98403145781,31.0,28.0,custom_states,False,False,False,,
cycle4,cycle,4,monomial_full,sup012_P012_ph121,True,True,0.0,1.0,116.0,122.8,8.42,307.0,316.6,80.0,81.2,128.0,"{'rz': 93, 'sx': 84, 'rx': 50, 'cz': 45, 'rzz': 35, 'barrier': 8}",5,5,0,ok,,32.0,32.0,ok,,0.96,0.881565516261,29.0,28.0,0.99,0.987833544029,29.0,28.0,0.99,0.987833544029,29.0,28.0,custom_states,False,False,False,,
cycle4,cycle,4,monomial_full,sup012_P012_ph122,True,True,0.0,1.0,110.0,117.6,9.39,292.0,304.0,76.0,77.0,128.0,"{'sx': 90, 'rz': 84, 'cz': 48, 'rx': 42, 'rzz': 28, 'barrier': 8}",5,5,0,ok,,30.0,28.0,ok,,0.95,0.899848527184,27.0,24.0,0.99,0.987833544029,27.0,24.0,0.99,0.987833544029,27.0,24.0,custom_states,False,False,False,,
cycle4,cycle,4,monomial_full,sup012_P012_ph200,True,True,0.0,1.0,118.0,124.6,8.24,312.0,322.0,80.0,81.2,128.0,"{'rz': 93, 'sx': 84, 'rx': 55, 'cz': 45, 'rzz': 35, 'barrier': 8}",5,5,0,ok,,34.0,32.0,ok,,0.96,0.881565516261,31.0,28.0,0.99,0.987833544029,31.0,28.0,0.99,0.987833544029,31.0,28.0,custom_states,False,False,False,,
cycle4,cycle,4,monomial_full,sup012_P012_ph201,True,True,0.0,1.0,117.0,123.8,8.42,310.0,321.2,80.0,81.2,128.0,"{'rz': 93, 'sx': 84, 'rx': 53, 'cz': 45, 'rzz': 35, 'barrier': 8}",5,5,0,ok,,32.0,32.0,ok,,0.96,0.86526466326,29.0,28.0,0.99,0.98403145781,29.0,28.0,0.99,0.98403145781,29.0,28.0,custom_states,False,False,False,,
cycle4,cycle,4,monomial_full,sup012_P012_ph202,True,True,0.0,1.0,109.0,116.8,9.68,289.0,301.0,76.0,77.0,128.0,"{'sx': 90, 'rz': 81, 'cz': 48, 'rx': 42, 'rzz': 28, 'barrier': 8}",5,5,0,ok,,30.0,28.0,ok,,0.91,0.855738673908,27.0,24.0,0.99,0.946673107426,27.0,24.0,,,,,custom_states,False,False,False,,
cycle4,cycle,4,monomial_full,sup012_P012_ph210,True,True,0.0,1.0,117.0,123.8,8.42,310.0,321.2,80.0,81.2,128.0,"{'rz': 93, 'sx': 84, 'rx': 53, 'cz': 45, 'rzz': 35, 'barrier': 8}",5,5,0,ok,,32.0,32.0,ok,,0.95,0.97190574996,29.0,28.0,0.95,0.97190574996,29.0,28.0,0.95,0.97190574996,29.0,28.0,custom_states,False,False,False,,
cycle4,cycle,4,monomial_full,sup012_P012_ph211,True,True,0.0,1.0,110.0,117.6,9.39,292.0,304.0,76.0,77.0,128.0,"{'sx': 90, 'rz': 84, 'cz': 48, 'rx': 42, 'rzz': 28, 'barrier': 8}",5,5,0,ok,,30.0,28.0,ok,,0.95,0.881565516261,27.0,24.0,0.99,0.987833544029,27.0,24.0,0.99,0.987833544029,27.0,24.0,custom_states,False,False,False,,
cycle4,cycle,4,monomial_full,sup012_P012_ph212,True,True,0.0,1.0,118.0,125.0,8.85,313.0,322.8,80.0,81.2,128.0,"{'rz': 93, 'sx': 84, 'rx': 56, 'cz': 45, 'rzz': 35, 'barrier': 8}",5,5,0,ok,,34.0,32.0,ok,,0.96,0.86526466326,31.0,28.0,0.99,0.98403145781,31.0,28.0,0.99,0.98403145781,31.0,28.0,custom_states,False,False,False,,
