state_name,class_name,candidate_name,fid095_best_fidelity,fid095_best_depth,fid095_best_two_qubit_gate_count
two_qutrit,baseline,E_old,0.993898155763,15,8
two_qutrit,monomial_full,sup012_P012_ph012,1.0,11,6
two_qutrit,monomial_full,sup012_P012_ph021,1.0,11,6
two_qutrit,monomial_full,sup012_P012_ph101,0.969941188665,11,6
two_qutrit,product,U_SX__V_SXdg,0.953748382208,11,6
two_qutrit,product,U_SXdg__V_SX,1.0,11,6
two_qutrit,product,U_Z__V_Z,1.0,11,6
